         StartTime           LastTime        Dur   TotBytes  TotPkts     SrcBytes     DstBytes         Rate 
   15:59:13.088560    15:59:14.042336   0.953776       5257       26         3246         2011    26.211605
   15:59:13.132802    15:59:13.132802   0.000000         74        1           74            0     0.000000
   15:59:13.555972    15:59:14.234215   0.678243       1819       18          639         1180    25.064764
   15:59:14.026107    15:59:19.019316   4.993209     865764      832        16080       849684   166.426041
   15:59:14.460921    15:59:14.468817   0.007896        313        2           91          222   126.646408
   15:59:14.473722    15:59:14.654982   0.181260        122        2           56           66     5.516937
   15:59:14.503306    15:59:15.426668   0.923362       9463       23         2440         7023    23.825975
   15:59:14.840273    15:59:15.026817   0.186544        122        2           56           66     5.360665
   15:59:15.250547    15:59:15.250547   0.000000         98        1           98            0     0.000000
   15:59:15.518167    15:59:15.518167   0.000000         98        1           98            0     0.000000
   15:59:15.562457    15:59:16.099408   0.536951     195044      198         5472       189572   366.886353
   15:59:15.842150    15:59:15.842150   0.000000        167        1          167            0     0.000000
   15:59:16.118217    15:59:16.118217   0.000000        168        1          168            0     0.000000
   15:59:16.329604    15:59:16.348318   0.018714        126        2           60           66    53.435932
   15:59:16.498399    15:59:16.498399   0.000000         66        1           66            0     0.000000
   15:59:16.592212    15:59:19.690881   3.098669        222        3          222            0     0.645438
   15:59:16.870928    15:59:19.747007   2.876079      62017       75         1681        60336    25.729473
   15:59:16.975567    15:59:21.137741   4.162174       1362       16          483          879     3.603886
   15:59:17.631918    15:59:17.631918   0.000000         90        1           90            0     0.000000
   15:59:17.660191    15:59:17.660191   0.000000         74        1           74            0     0.000000
   15:59:17.682338    15:59:17.962413   0.280075        221        2          155           66     3.570472
   15:59:17.725188    15:59:17.735198   0.010010        374        2           91          283    99.900093
   15:59:18.147075    15:59:18.423568   0.276493        303        4           66          237    10.850183
   15:59:18.176456    15:59:18.436891   0.260435        303        4           66          237    11.519190
   15:59:18.417566    15:59:18.798154   0.380588       5511       13         4942          569    31.530159
   15:59:18.469689    15:59:18.650288   0.180599        126        2           60           66     5.537129
   15:59:18.520731    15:59:18.520731   0.000000         98        1           98            0     0.000000
   15:59:19.042438    15:59:24.029722   4.987284     846088      800        15000       831088   160.207428
   15:59:19.063150    15:59:19.366690   0.303540        110        2           56           54     3.294459
   15:59:19.103105    15:59:19.336283   0.233178        312        4          156          156    12.865707
   15:59:19.488234    15:59:19.488234   0.000000         90        1           90            0     0.000000
   15:59:19.488225    15:59:19.488225   0.000000         90        1           90            0     0.000000
   15:59:19.488319    15:59:19.488319   0.000000         90        1           90            0     0.000000
   15:59:19.488357    15:59:19.488357   0.000000         90        1           90            0     0.000000
   15:59:19.488386    15:59:19.488386   0.000000         90        1           90            0     0.000000
   15:59:19.488414    15:59:19.488414   0.000000         90        1           90            0     0.000000
   15:59:19.586412    15:59:22.012335   2.425923       7718       16         3028         4690     6.183213
   15:59:19.797803    15:59:20.656429   0.858626        402        5          238          164     4.658606
   15:59:20.025947    15:59:20.377443   0.351496     157300      163         6024       151276   460.887177
   15:59:20.193719    15:59:20.193719   0.000000        446        1          446            0     0.000000
   15:59:20.269434    15:59:23.292780   3.023346        868        4          868            0     0.992278
   15:59:20.472355    15:59:20.738156   0.265801        424        6          268          156    18.811064
   15:59:21.491509    15:59:21.491509   0.000000         66        1            0           66     0.000000
   15:59:21.522959    15:59:21.522959   0.000000         98        1           98            0     0.000000
   15:59:21.664985    15:59:26.489233   4.824248     156263      170         5450       150813    35.031368
   15:59:21.695965    15:59:21.695965   0.000000         90        1           90            0     0.000000
   15:59:21.695985    15:59:21.695985   0.000000         90        1           90            0     0.000000
   15:59:21.696103    15:59:21.696103   0.000000         90        1           90            0     0.000000
   15:59:21.696144    15:59:21.696144   0.000000         90        1           90            0     0.000000
